timestamp,district,city_hub,discom_zone,panel_name,demand_mw,net_demand_mw,active_power_kw,reactive_power_mvar,renewable_mw,solar_mw,wind_mw,grid_frequency_hz,voltage_kv,power_factor,thd_pct,dsm_penalty_rate_inr
2026-09-08 11:00:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1759.69,1498.72,1759686.4,520.72,260.96,170.46,90.5,49.998,403.2,0.959,4.35,0.0
2026-09-08 11:00:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1148.69,901.45,1148692.9,115.3,247.24,170.46,76.78,49.998,397.0,0.995,2.87,0.0
2026-09-08 11:00:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,1124.51,874.39,1124505.7,165.75,250.12,170.46,79.65,49.998,397.8,0.989,3.0,0.0
2026-09-08 11:00:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,2114.24,50.0,2114240.9,568.28,3572.74,2169.54,1403.19,49.998,401.9,0.966,3.94,0.0
2026-09-08 11:00:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2317.38,2109.14,2317384.2,821.5,208.25,170.46,37.78,49.998,400.4,0.943,5.0,0.0
2026-09-08 11:00:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,2110.01,1887.88,2110007.2,585.8,222.13,170.46,51.67,49.998,401.0,0.964,4.19,0.0
2026-09-08 11:00:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,973.7,751.41,973696.2,240.12,222.28,170.46,51.82,49.998,401.1,0.971,4.48,0.0
2026-09-08 11:15:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3500.7,3281.4,3500701.6,747.81,219.3,180.97,38.34,50.024,397.2,0.978,3.64,0.0
2026-09-08 11:15:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,4064.95,3801.94,4064948.5,1272.13,263.01,180.97,82.04,50.024,399.3,0.954,5.64,0.0
2026-09-08 11:15:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1831.2,1557.44,1831203.0,334.78,273.76,180.97,92.79,50.024,396.6,0.984,3.18,0.0
2026-09-08 11:15:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1744.79,1526.06,1744785.3,392.76,218.72,180.97,37.75,50.024,399.2,0.976,4.4,0.0
2026-09-08 11:15:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1154.54,936.99,1154540.5,197.82,217.55,180.97,36.59,50.024,400.4,0.986,2.73,0.0
2026-09-08 11:15:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,1199.18,914.06,1199183.5,197.33,285.12,180.97,104.15,50.024,402.1,0.987,2.27,0.0
2026-09-08 11:15:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,2151.07,50.0,2151074.1,542.32,3712.45,2303.22,1409.23,50.024,400.9,0.97,3.99,0.0
2026-09-08 11:15:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2210.38,1993.06,2210376.9,706.78,217.31,180.97,36.35,50.024,398.4,0.952,5.61,0.0
2026-09-08 11:15:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,2159.13,1890.92,2159130.3,576.71,268.21,180.97,87.25,50.024,401.1,0.966,4.36,0.0
2026-09-08 11:15:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,964.99,660.41,964992.7,236.91,304.58,180.97,123.62,50.024,401.2,0.971,4.36,0.0
2026-09-08 11:30:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3502.22,3235.85,3502222.0,858.41,266.37,190.59,75.78,50.041,397.7,0.971,3.42,0.0
2026-09-08 11:30:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,4042.63,3759.6,4042626.0,1308.64,283.02,190.59,92.43,50.041,399.2,0.951,5.46,0.0
2026-09-08 11:30:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1817.86,1520.66,1817856.9,421.6,297.2,190.59,106.61,50.041,400.5,0.974,3.09,0.0
2026-09-08 11:30:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1852.44,1581.48,1852441.3,499.07,270.96,190.59,80.37,50.041,398.0,0.966,4.81,0.0
2026-09-08 11:30:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1177.93,915.22,1177927.3,118.24,262.71,190.59,72.12,50.041,398.8,0.995,3.24,0.0
2026-09-08 11:30:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,1174.95,919.4,1174949.6,158.0,255.55,190.59,64.95,50.041,400.0,0.991,2.87,0.0
2026-09-08 11:30:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,2163.61,50.0,2163605.2,500.76,3808.84,2425.71,1383.13,50.041,402.1,0.974,4.64,0.0
2026-09-08 11:30:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2270.48,1970.56,2270476.9,790.3,299.92,190.59,109.32,50.041,397.1,0.944,6.08,0.0
2026-09-08 11:30:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,2181.64,1956.1,2181635.1,516.84,225.53,190.59,34.94,50.041,402.6,0.973,4.49,0.0
2026-09-08 11:30:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,1028.49,731.03,1028489.4,230.88,297.46,190.59,106.87,50.041,402.4,0.976,4.69,0.0
2026-09-08 11:45:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3565.04,3282.76,3565037.4,791.21,282.28,199.13,83.15,50.009,402.9,0.976,3.93,0.0
2026-09-08 11:45:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,4029.24,3721.23,4029240.7,1195.05,308.01,199.13,108.87,50.009,402.4,0.959,5.53,0.0
2026-09-08 11:45:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1874.56,1597.54,1874558.8,410.03,277.02,199.13,77.88,50.009,398.1,0.977,3.78,0.0
2026-09-08 11:45:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1799.07,1532.77,1799070.4,429.49,266.3,199.13,67.17,50.009,398.7,0.973,4.59,0.0
2026-09-08 11:45:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1211.49,906.4,1211493.8,225.06,305.09,199.13,105.96,50.009,402.7,0.983,3.63,0.0
2026-09-08 11:45:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,1170.95,875.42,1170953.7,134.03,295.54,199.13,96.4,50.009,402.1,0.994,2.4,0.0
2026-09-08 11:45:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,2226.14,50.0,2226138.1,469.72,4003.4,2534.43,1468.97,50.009,402.6,0.978,3.94,0.0
2026-09-08 11:45:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2334.49,2086.53,2334487.7,812.38,247.96,199.13,48.82,50.009,397.3,0.944,5.3,0.0
2026-09-08 11:45:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,2247.82,2003.81,2247824.8,597.05,244.01,199.13,44.88,50.009,396.8,0.966,3.9,0.0
2026-09-08 11:45:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,1014.68,772.67,1014683.6,292.97,242.02,199.13,42.88,50.009,403.1,0.961,3.92,0.0
2026-09-08 12:00:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3798.71,3497.06,3798707.5,871.06,301.65,206.41,95.24,50.024,400.8,0.975,3.74,0.0
2026-09-08 12:00:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,4275.22,3991.6,4275222.9,1396.38,283.63,206.41,77.22,50.024,397.7,0.951,5.89,0.0
2026-09-08 12:00:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1881.83,1564.76,1881834.4,418.29,317.08,206.41,110.67,50.024,396.9,0.976,3.33,0.0
2026-09-08 12:00:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1830.25,1517.39,1830250.7,460.5,312.86,206.41,106.46,50.024,397.6,0.97,4.55,0.0
2026-09-08 12:00:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1213.01,977.07,1213006.7,225.07,235.94,206.41,29.53,50.024,400.7,0.983,3.39,0.0
2026-09-08 12:00:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,1204.07,905.15,1204069.6,189.63,298.92,206.41,92.51,50.024,397.4,0.988,2.85,0.0
2026-09-08 12:00:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,2270.05,50.0,2270046.4,528.52,4087.31,2627.0,1460.31,50.024,397.1,0.974,4.2,0.0
2026-09-08 12:00:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2302.44,2049.56,2302443.5,668.82,252.89,206.41,46.48,50.024,400.0,0.96,5.42,0.0
2026-09-08 12:00:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,2220.39,1903.33,2220387.7,537.76,317.06,206.41,110.65,50.024,399.9,0.972,4.37,0.0
2026-09-08 12:00:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,1067.04,819.59,1067043.7,238.38,247.45,206.41,41.05,50.024,400.5,0.976,4.6,0.0
2026-09-08 12:15:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3750.83,3438.97,3750831.6,728.58,311.86,212.25,99.61,50.022,401.4,0.982,3.98,0.0
2026-09-08 12:15:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,4277.96,4010.19,4277959.4,1087.22,267.77,212.25,55.52,50.022,402.7,0.969,5.7,0.0
2026-09-08 12:15:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1945.48,1622.03,1945476.6,385.99,323.44,212.25,111.2,50.022,397.6,0.981,3.45,0.0
2026-09-08 12:15:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1842.77,1562.3,1842772.4,482.4,280.48,212.25,68.23,50.022,398.5,0.967,5.03,0.0
2026-09-08 12:15:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1241.67,995.22,1241670.5,236.92,246.45,212.25,34.2,50.022,400.9,0.982,3.26,0.0
2026-09-08 12:15:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,1256.25,961.01,1256250.7,166.98,295.25,212.25,83.0,50.022,400.3,0.991,3.25,0.0
2026-09-08 12:15:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,2275.27,50.0,2275265.4,553.38,4119.57,2701.33,1418.24,50.022,397.2,0.972,4.07,0.0
2026-09-08 12:15:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2418.39,2136.73,2418386.2,728.95,281.66,212.25,69.41,50.022,401.5,0.957,5.85,0.0
2026-09-08 12:15:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,2252.12,1929.03,2252124.6,585.77,323.1,212.25,110.85,50.022,396.8,0.968,4.34,0.0
2026-09-08 12:15:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,1030.5,747.18,1030501.2,280.7,283.32,212.25,71.07,50.022,401.9,0.965,4.61,0.0
2026-09-08 12:30:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3780.38,3548.85,3780375.0,1006.89,231.52,216.52,15.0,49.969,397.6,0.966,4.36,0.0
2026-09-08 12:30:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,4339.38,4008.54,4339381.5,1148.19,330.84,216.52,114.32,49.969,398.4,0.967,5.7,0.0
2026-09-08 12:30:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1974.84,1715.43,1974844.8,265.56,259.42,216.52,42.9,49.969,399.3,0.991,3.47,0.0
2026-09-08 12:30:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1923.74,1652.29,1923737.4,555.59,271.45,216.52,54.93,49.969,396.7,0.961,4.84,0.0
2026-09-08 12:30:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1228.57,903.53,1228574.0,239.61,325.04,216.52,108.52,49.969,403.3,0.982,3.63,0.0
2026-09-08 12:30:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,1263.43,950.23,1263426.1,136.12,313.2,216.52,96.68,49.969,402.4,0.994,2.73,0.0
2026-09-08 12:30:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,2347.67,50.0,2347669.9,576.17,4176.98,2755.71,1421.27,49.969,402.1,0.971,4.5,0.0
2026-09-08 12:30:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2390.64,2121.84,2390642.1,722.41,268.8,216.52,52.28,49.969,399.5,0.957,5.79,0.0
2026-09-08 12:30:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,2292.85,2021.76,2292849.4,546.31,271.09,216.52,54.57,49.969,398.4,0.973,3.87,0.0
2026-09-08 12:30:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,1060.86,770.1,1060860.2,282.44,290.76,216.52,74.24,49.969,397.0,0.966,4.8,0.0
2026-09-08 12:45:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3689.32,3371.63,3689324.7,757.55,317.7,219.12,98.57,50.001,402.0,0.98,3.32,0.0
2026-09-08 12:45:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,4368.47,4082.24,4368468.6,1331.17,286.23,219.12,67.1,50.001,403.4,0.957,5.39,0.0
2026-09-08 12:45:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1959.51,1620.28,1959507.9,464.37,339.23,219.12,120.1,50.001,400.4,0.973,3.5,0.0
2026-09-08 12:45:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1946.26,1660.21,1946262.1,527.12,286.05,219.12,66.92,50.001,397.1,0.965,4.64,0.0
2026-09-08 12:45:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1268.71,920.66,1268710.6,255.53,348.06,219.12,128.93,50.001,402.1,0.98,2.9,0.0
2026-09-08 12:45:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,1287.22,984.83,1287216.4,206.88,302.39,219.12,83.27,50.001,401.4,0.987,2.65,0.0
2026-09-08 12:45:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,2318.18,50.0,2318180.6,619.3,4209.81,2788.86,1420.95,50.001,401.5,0.966,4.12,0.0
2026-09-08 12:45:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2479.58,2182.02,2479579.5,708.35,297.56,219.12,78.44,50.001,402.2,0.962,5.63,0.0
2026-09-08 12:45:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,2358.13,2011.93,2358129.0,612.69,346.2,219.12,127.08,50.001,397.1,0.968,4.92,0.0
2026-09-08 12:45:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,1089.06,776.37,1089059.7,296.75,312.69,219.12,93.56,50.001,400.0,0.965,4.19,0.0
2026-09-08 13:00:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,4015.63,3717.03,4015632.9,910.83,298.6,220.0,78.6,50.033,397.9,0.975,3.93,0.0
2026-09-08 13:00:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,4338.23,4046.55,4338230.9,1151.24,291.68,220.0,71.68,50.033,401.6,0.967,5.46,0.0
2026-09-08 13:00:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1976.05,1724.98,1976053.6,471.94,251.07,220.0,31.07,50.033,403.4,0.973,3.97,0.0
2026-09-08 13:00:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1887.82,1539.39,1887819.1,517.91,348.42,220.0,128.42,50.033,402.6,0.964,5.5,0.0
2026-09-08 13:00:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1279.26,1031.55,1279262.6,217.02,247.71,220.0,27.71,50.033,402.9,0.986,3.47,0.0
2026-09-08 13:00:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,1299.21,980.89,1299205.2,130.41,318.31,220.0,98.31,50.033,397.4,0.995,2.42,0.0
2026-09-08 13:00:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,2395.18,50.0,2395177.2,634.09,4179.85,2800.0,1379.85,50.033,403.3,0.967,4.18,0.0
2026-09-08 13:00:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2498.76,2205.27,2498761.6,864.01,293.49,220.0,73.49,50.033,402.6,0.945,5.71,0.0
2026-09-08 13:00:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,2371.38,2128.57,2371375.0,495.1,242.81,220.0,22.81,50.033,397.6,0.979,3.45,0.0
2026-09-08 13:00:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,1103.67,846.05,1103674.3,262.59,257.63,220.0,37.63,50.033,398.8,0.973,4.47,0.0
2026-09-08 13:15:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3950.11,3653.68,3950114.0,845.27,296.43,219.12,77.3,50.001,398.9,0.978,3.79,0.0
2026-09-08 13:15:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,4314.07,4000.48,4314069.9,1129.33,313.59,219.12,94.47,50.001,401.4,0.967,5.32,0.0
2026-09-08 13:15:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1961.12,1676.64,1961120.3,419.24,284.48,219.12,65.35,50.001,402.4,0.978,3.4,0.0
2026-09-08 13:15:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,2024.25,1739.22,2024245.2,482.09,285.03,219.12,65.9,50.001,397.3,0.973,5.01,0.0
2026-09-08 13:15:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1302.59,986.64,1302594.4,252.14,315.95,219.12,96.83,50.001,396.8,0.982,3.18,0.0
2026-09-08 13:15:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,1301.45,1013.02,1301447.3,237.22,288.43,219.12,69.3,50.001,400.1,0.984,2.76,0.0
2026-09-08 13:15:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,2415.42,50.0,2415418.9,583.07,4218.8,2788.86,1429.94,50.001,399.9,0.972,4.37,0.0
2026-09-08 13:15:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2373.33,2107.36,2373330.2,715.65,265.97,219.12,46.85,50.001,401.2,0.957,5.54,0.0
2026-09-08 13:15:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,2384.13,2095.73,2384132.3,438.76,288.4,219.12,69.28,50.001,401.3,0.983,4.11,0.0
2026-09-08 13:15:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,1110.6,787.58,1110598.8,225.4,323.01,219.12,103.89,50.001,400.5,0.98,4.49,0.0
2026-09-08 13:30:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,4029.39,3772.16,4029393.3,842.5,257.23,216.52,40.71,50.016,399.3,0.979,4.16,0.0
2026-09-08 13:30:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,4384.21,4100.26,4384206.4,1172.84,283.95,216.52,67.43,50.016,402.0,0.966,5.49,0.0
2026-09-08 13:30:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,2080.48,1760.04,2080483.4,438.15,320.44,216.52,103.92,50.016,398.8,0.979,3.64,0.0
2026-09-08 13:30:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,2006.03,1695.45,2006028.7,508.62,310.58,216.52,94.06,50.016,399.5,0.969,5.07,0.0
2026-09-08 13:30:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1299.83,1007.84,1299826.0,257.33,291.99,216.52,75.47,50.016,398.8,0.981,3.24,0.0
2026-09-08 13:30:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,1283.64,945.55,1283644.6,227.24,338.1,216.52,121.58,50.016,399.6,0.985,2.31,0.0
2026-09-08 13:30:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,2390.45,50.0,2390446.2,487.25,4186.01,2755.71,1430.29,50.016,400.8,0.98,3.7,0.0
2026-09-08 13:30:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2418.79,2093.49,2418794.8,748.06,325.3,216.52,108.78,50.016,399.9,0.955,5.6,0.0
2026-09-08 13:30:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,2312.95,1948.23,2312947.0,491.77,364.71,216.52,148.19,50.016,400.8,0.978,3.81,0.0
2026-09-08 13:30:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,1127.55,824.27,1127551.6,299.51,303.28,216.52,86.76,50.016,403.0,0.966,4.67,0.0
2026-09-08 13:45:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3953.12,3695.53,3953115.6,911.91,257.59,212.25,45.34,49.995,402.1,0.974,3.29,0.0
2026-09-08 13:45:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,4382.7,4050.01,4382695.1,1237.34,332.68,212.25,120.44,49.995,398.4,0.962,4.83,0.0
2026-09-08 13:45:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,2062.3,1758.56,2062304.5,433.1,303.75,212.25,91.5,49.995,397.8,0.979,3.21,0.0
2026-09-08 13:45:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1952.64,1660.58,1952640.5,519.9,292.06,212.25,79.81,49.995,398.3,0.966,5.45,0.0
2026-09-08 13:45:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1289.38,995.41,1289379.4,223.44,293.97,212.25,81.72,49.995,396.8,0.985,3.19,0.0
2026-09-08 13:45:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,1348.09,1024.66,1348093.1,183.78,323.43,212.25,111.18,49.995,402.7,0.991,2.94,0.0
2026-09-08 13:45:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,2446.07,50.0,2446065.9,654.44,4059.26,2701.33,1357.92,49.995,402.4,0.966,3.89,0.0
2026-09-08 13:45:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2611.71,2302.05,2611707.7,766.71,309.66,212.25,97.41,49.995,398.4,0.96,5.72,0.0
2026-09-08 13:45:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,2354.33,2087.28,2354326.3,484.36,267.04,212.25,54.8,49.995,400.9,0.979,4.21,0.0
2026-09-08 13:45:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,1126.61,823.63,1126606.0,326.08,302.98,212.25,90.73,49.995,402.5,0.961,5.17,0.0
2026-09-08 14:00:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3974.85,3697.85,3974847.2,900.92,277.0,206.41,70.59,49.995,400.7,0.975,3.76,0.0
2026-09-08 14:00:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,4366.67,4135.83,4366673.5,1117.91,230.85,206.41,24.44,49.995,400.0,0.969,5.48,0.0
2026-09-08 14:00:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,2015.27,1750.47,2015272.5,286.19,264.8,206.41,58.39,49.995,401.3,0.99,3.99,0.0
2026-09-08 14:00:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,2002.73,1704.42,2002730.7,620.07,298.31,206.41,91.9,49.995,397.1,0.955,4.74,0.0
2026-09-08 14:00:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1302.65,1057.96,1302648.3,277.17,244.69,206.41,38.28,49.995,397.0,0.978,2.9,0.0
2026-09-08 14:00:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,1309.0,1006.55,1308997.3,219.19,302.45,206.41,96.04,49.995,400.3,0.986,2.81,0.0
2026-09-08 14:00:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,2454.61,50.0,2454605.8,734.41,4038.23,2627.0,1411.22,49.995,398.8,0.958,4.35,0.0
2026-09-08 14:00:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2573.66,2240.45,2573660.8,814.1,333.21,206.41,126.81,49.995,396.9,0.953,6.38,0.0
2026-09-08 14:00:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,2416.62,2162.84,2416622.4,548.09,253.79,206.41,47.38,49.995,397.9,0.975,4.32,0.0
2026-09-08 14:00:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,1108.99,836.78,1108986.7,239.3,272.2,206.41,65.8,49.995,398.9,0.978,4.52,0.0
2026-09-08 14:15:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,4039.58,3729.06,4039582.3,956.35,310.53,199.13,111.39,50.032,400.1,0.973,3.47,0.0
2026-09-08 14:15:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,4507.42,4249.11,4507416.2,1290.88,258.31,199.13,59.18,50.032,402.3,0.961,5.18,0.0
2026-09-08 14:15:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,2061.0,1810.45,2061002.6,351.83,250.55,199.13,51.42,50.032,397.1,0.986,3.71,0.0
2026-09-08 14:15:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1954.95,1706.26,1954951.5,496.35,248.69,199.13,49.56,50.032,399.6,0.969,4.93,0.0
2026-09-08 14:15:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1282.91,1008.96,1282907.0,128.77,273.95,199.13,74.82,50.032,403.4,0.995,3.32,0.0
2026-09-08 14:15:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,1346.59,1085.62,1346595.0,162.65,260.98,199.13,61.84,50.032,402.6,0.993,2.68,0.0
2026-09-08 14:15:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,2494.49,50.0,2494486.5,603.83,3914.39,2534.43,1379.96,50.032,397.1,0.972,4.18,0.0
